"file","date","composition_name","temp_series","replicate","sample_ID","magnification","predict_spec","mean.dens.ml","biomass","day"
"20260227_007",2026-02-27,"CLT","TS1",2,"CLT_TS1_2",2.5,"L",52.9269918699187,1.92676495843726e-07,16
"20260227_007",2026-02-27,"CLT","TS1",2,"CLT_TS1_2",2.5,"T",584.77408,5.4621871772773e-06,16
"20260227_008",2026-02-27,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"C",51.26,1.09733023820165e-06,16
"20260227_008",2026-02-27,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"D",489.84056,3.87923239931774e-06,16
"20260227_008",2026-02-27,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"L",125.89456,6.2648263218435e-07,16
"20260227_008",2026-02-27,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"P",724.20128,7.17326538245408e-05,16
"20260227_009",2026-02-27,"PT","TS1",1,"PT_TS1_1",2.5,"P",1334.40032,0.0001124766520134,16
"20260227_009",2026-02-27,"PT","TS1",1,"PT_TS1_1",2.5,"T",616.55528,3.58631679165939e-06,16
"20260227_010",2026-02-27,"LPT","TS1",2,"LPT_TS1_2",2.5,"L",25.63,1.40390238111399e-06,16
"20260227_010",2026-02-27,"LPT","TS1",2,"LPT_TS1_2",2.5,"P",596.87144,6.15790657780122e-05,16
"20260227_010",2026-02-27,"LPT","TS1",2,"LPT_TS1_2",2.5,"T",322.52792,1.73524304443002e-06,16
"20260227_011",2026-02-27,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"C",0,0,16
"20260227_011",2026-02-27,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"D",193.96784,1.14621796614834e-06,16
"20260227_011",2026-02-27,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"L",25.63,8.70110556872277e-09,16
"20260227_011",2026-02-27,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"T",1133.66616,8.27009653249115e-06,16
"20260227_012",2026-02-27,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"D",90.01256,2.88016673450958e-06,16
"20260227_012",2026-02-27,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"L",51.9922857142857,7.5176924411413e-07,16
"20260227_012",2026-02-27,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"P",904.63648,7.70507474378619e-05,16
"20260227_012",2026-02-27,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"T",559.7592,3.61305716461248e-06,16
"20260227_013",2026-02-27,"LT","TS1",3,"LT_TS1_3",2.5,"L",201.14424,2.53906539290944e-06,16
"20260227_013",2026-02-27,"LT","TS1",3,"LT_TS1_3",2.5,"T",1482.23416,1.4955322550636e-05,16
"20260227_014",2026-02-27,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"C",25.63,4.7320658075779e-07,16
"20260227_014",2026-02-27,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"D",217.13736,1.13210199327148e-06,16
"20260227_014",2026-02-27,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"L",139.01712,6.33246927868924e-07,16
"20260227_014",2026-02-27,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"T",730.55752,4.43349446434672e-06,16
"20260227_015",2026-02-27,"LT","TS1",2,"LT_TS1_2",2.5,"L",246.66312,3.65567580671691e-06,16
"20260227_015",2026-02-27,"LT","TS1",2,"LT_TS1_2",2.5,"T",1751.0416,1.50016520038466e-05,16
"20260227_016",2026-02-27,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"C",0,0,16
"20260227_016",2026-02-27,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"D",178.3848,1.11785575775235e-06,16
"20260227_016",2026-02-27,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"L",78.12024,3.70409564756304e-07,16
"20260227_016",2026-02-27,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"T",834.92288,6.34177748852865e-06,16
"20260227_017",2026-02-27,"DPT","TS1",1,"DPT_TS1_1",2.5,"D",120.56352,1.07265719672613e-06,16
"20260227_017",2026-02-27,"DPT","TS1",1,"DPT_TS1_1",2.5,"P",1132.43592,0.00011219744859249,16
"20260227_017",2026-02-27,"DPT","TS1",1,"DPT_TS1_1",2.5,"T",1020.27904,6.72454107071067e-06,16
"20260227_018",2026-02-27,"DPT","TS1",2,"DPT_TS1_2",2.5,"D",125.27944,1.71748708273023e-06,16
"20260227_018",2026-02-27,"DPT","TS1",2,"DPT_TS1_2",2.5,"P",709.02832,6.81466050680605e-05,16
"20260227_018",2026-02-27,"DPT","TS1",2,"DPT_TS1_2",2.5,"T",1026.2252,5.95873363213123e-06,16
"20260227_019",2026-02-27,"PT","TS1",3,"PT_TS1_3",2.5,"P",1300.15864,0.00011902885350357,16
"20260227_019",2026-02-27,"PT","TS1",3,"PT_TS1_3",2.5,"T",531.66872,3.69986675226844e-06,16
"20260227_020",2026-02-27,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"C",69.09848,2.45700368274049e-06,16
"20260227_020",2026-02-27,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"D",261.22096,1.59672323479095e-06,16
"20260227_020",2026-02-27,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"L",136.96672,7.05654128006881e-07,16
"20260227_020",2026-02-27,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"P",489.43048,4.86248047439969e-05,16
"20260227_021",2026-02-27,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"C",51.26,1.44433956941074e-06,16
"20260227_021",2026-02-27,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"D",381.98952,3.02643360654045e-06,16
"20260227_021",2026-02-27,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"L",149.06408,8.52717982384837e-07,16
"20260227_021",2026-02-27,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"P",640.33992,6.28309031837634e-05,16
"20260227_022",2026-02-27,"CD","TS1",1,"CD_TS1_1",2.5,"C",0,0,16
"20260227_022",2026-02-27,"CD","TS1",1,"CD_TS1_1",2.5,"D",1393.65688,1.05867701536789e-05,16
"20260227_023",2026-02-27,"LPT","TS1",3,"LPT_TS1_3",2.5,"L",41.049674796748,2.06354676330785e-06,16
"20260227_023",2026-02-27,"LPT","TS1",3,"LPT_TS1_3",2.5,"P",859.93776,9.16402014820694e-05,16
"20260227_023",2026-02-27,"LPT","TS1",3,"LPT_TS1_3",2.5,"T",76.47992,5.83512637267027e-07,16
"20260227_024",2026-02-27,"LT","TS1",1,"LT_TS1_1",2.5,"L",167.1076,1.57039571978375e-06,16
"20260227_024",2026-02-27,"LT","TS1",1,"LT_TS1_1",2.5,"T",1350.39344,1.24113021440946e-05,16
"20260227_025",2026-02-27,"CLT","TS1",3,"CLT_TS1_3",2.5,"C",0,0,16
"20260227_025",2026-02-27,"CLT","TS1",3,"CLT_TS1_3",2.5,"L",310.22552,1.65843436510169e-06,16
"20260227_025",2026-02-27,"CLT","TS1",3,"CLT_TS1_3",2.5,"T",508.90928,4.34629776216772e-06,16
"20260227_026",2026-02-27,"CD","TS1",2,"CD_TS1_2",2.5,"C",0,0,16
"20260227_026",2026-02-27,"CD","TS1",2,"CD_TS1_2",2.5,"D",1390.78632,1.0370645383926e-05,16
"20260227_027",2026-02-27,"PT","TS1",2,"PT_TS1_2",2.5,"P",1113.98232,9.78315561291548e-05,16
"20260227_027",2026-02-27,"PT","TS1",2,"PT_TS1_2",2.5,"T",381.78448,2.27288667606938e-06,16
"20260227_028",2026-02-27,"CLT","TS2",1,"CLT_TS2_1",2.5,"C",0,0,16
"20260227_028",2026-02-27,"CLT","TS2",1,"CLT_TS2_1",2.5,"L",138.60704,7.13937307608922e-07,16
"20260227_028",2026-02-27,"CLT","TS2",1,"CLT_TS2_1",2.5,"T",1088.7624,8.2553406748132e-06,16
"20260227_029",2026-02-27,"CP","TS2",1,"CP_TS2_1",2.5,"C",216.93232,5.53709598194645e-06,16
"20260227_029",2026-02-27,"CP","TS2",1,"CP_TS2_1",2.5,"P",916.5288,8.68017396552219e-05,16
"20260227_030",2026-02-27,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"C",0,0,16
"20260227_030",2026-02-27,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"D",67.6632,3.45830027456695e-07,16
"20260227_030",2026-02-27,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"P",497.63208,5.15609792683245e-05,16
"20260227_030",2026-02-27,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"T",752.29176,6.83741092546326e-06,16
"20260227_031",2026-02-27,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"C",28.7056,1.57100632902245e-06,16
"20260227_031",2026-02-27,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"D",160.13624,1.28881712714055e-06,16
"20260227_031",2026-02-27,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"P",611.83936,6.63202011320394e-05,16
"20260227_031",2026-02-27,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"T",1060.87696,8.27463945395558e-06,16
"20260227_032",2026-02-27,"LT","TS2",3,"LT_TS2_3",2.5,"L",198.47872,2.10480166233618e-06,16
"20260227_032",2026-02-27,"LT","TS2",3,"LT_TS2_3",2.5,"T",1961.2076,1.79329546120861e-05,16
"20260227_033",2026-02-27,"PT","TS2",3,"PT_TS2_3",2.5,"P",1988.888,0.00017450816250813,16
"20260227_033",2026-02-27,"PT","TS2",3,"PT_TS2_3",2.5,"T",340.16136,2.42679175196108e-06,16
"20260227_034",2026-02-27,"DPT","TS2",3,"DPT_TS2_3",2.5,"D",246.66312,1.7803437575673e-06,16
"20260227_034",2026-02-27,"DPT","TS2",3,"DPT_TS2_3",2.5,"P",844.7648,8.29738302515936e-05,16
"20260227_034",2026-02-27,"DPT","TS2",3,"DPT_TS2_3",2.5,"T",1183.69592,7.40273041163321e-06,16
"20260227_035",2026-02-27,"PT","TS2",1,"PT_TS2_1",2.5,"P",979.066,9.48678808669113e-05,16
"20260227_035",2026-02-27,"PT","TS2",1,"PT_TS2_1",2.5,"T",585.79928,5.7292334626441e-06,16
"20260227_036",2026-02-27,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"C",25.63,2.09646312281998e-06,16
"20260227_036",2026-02-27,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"D",179.82008,9.46375415094895e-07,16
"20260227_036",2026-02-27,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"L",61.30696,6.17505175561097e-07,16
"20260227_036",2026-02-27,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"T",1151.91472,8.438616696411e-06,16
"20260227_037",2026-02-27,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"C",25.63,7.93017913280702e-07,16
"20260227_037",2026-02-27,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"D",443.70656,4.56386169590079e-06,16
"20260227_037",2026-02-27,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"L",233.54056,1.2672174344952e-06,16
"20260227_037",2026-02-27,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"P",874.90568,9.53079260386296e-05,16
"20260227_038",2026-02-27,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"C",25.63,1.23573471216978e-06,16
"20260227_038",2026-02-27,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"D",326.62872,2.99403166527096e-06,16
"20260227_038",2026-02-27,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"L",51.46504,2.22972926485733e-07,16
"20260227_038",2026-02-27,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"T",1048.7796,8.214831095131e-06,16
"20260227_039",2026-02-27,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"C",0,0,16
"20260227_039",2026-02-27,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"D",97.18896,2.28967651045376e-06,16
"20260227_039",2026-02-27,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"P",400.44312,4.580938775181e-05,16
"20260227_039",2026-02-27,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"T",776.0764,6.39228923506597e-06,16
"20260227_040",2026-02-27,"CLT","TS2",3,"CLT_TS2_3",2.5,"C",25.63,6.74060476336206e-07,16
"20260227_040",2026-02-27,"CLT","TS2",3,"CLT_TS2_3",2.5,"L",154.39512,7.05763344919649e-07,16
"20260227_040",2026-02-27,"CLT","TS2",3,"CLT_TS2_3",2.5,"T",616.76032,4.4154842287185e-06,16
"20260227_041",2026-02-27,"PT","TS2",2,"PT_TS2_2",2.5,"P",912.22296,9.03931539782869e-05,16
"20260227_041",2026-02-27,"PT","TS2",2,"PT_TS2_2",2.5,"T",677.04208,3.55974773471901e-06,16
"20260227_042",2026-02-27,"DLP","TS2",3,"DLP_TS2_3",2.5,"D",721.12568,4.77480261578907e-06,16
"20260227_042",2026-02-27,"DLP","TS2",3,"DLP_TS2_3",2.5,"L",213.03656,1.02624883325734e-06,16
"20260227_042",2026-02-27,"DLP","TS2",3,"DLP_TS2_3",2.5,"P",551.76264,4.41286118713709e-05,16
"20260227_043",2026-02-27,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"C",93.2932,5.60743847538772e-06,16
"20260227_043",2026-02-27,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"D",411.51528,3.02979486214966e-06,16
"20260227_043",2026-02-27,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"L",105.80064,6.44761390887421e-07,16
"20260227_043",2026-02-27,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"P",641.98024,8.93495235995866e-05,16
"20260227_044",2026-02-27,"LT","TS2",2,"LT_TS2_2",2.5,"L",413.1556,3.67456470499116e-06,16
"20260227_044",2026-02-27,"LT","TS2",2,"LT_TS2_2",2.5,"T",1823.8308,1.5501716024629e-05,16
"20260227_045",2026-02-27,"CLT","TS2",2,"CLT_TS2_2",2.5,"C",96.98392,1.95956991967183e-06,16
"20260227_045",2026-02-27,"CLT","TS2",2,"CLT_TS2_2",2.5,"L",281.10984,1.91564484629482e-06,16
"20260227_045",2026-02-27,"CLT","TS2",2,"CLT_TS2_2",2.5,"T",1039.34776,7.2440714300168e-06,16
"20260227_046",2026-02-27,"DPT","TS2",1,"DPT_TS2_1",2.5,"D",88.1672,6.93775656442756e-07,16
"20260227_046",2026-02-27,"DPT","TS2",1,"DPT_TS2_1",2.5,"P",576.57248,5.54155290634378e-05,16
"20260227_046",2026-02-27,"DPT","TS2",1,"DPT_TS2_1",2.5,"T",954.87128,7.18996055755094e-06,16
"20260227_047",2026-02-27,"DLP","TS2",2,"DLP_TS2_2",2.5,"D",570.62632,3.75707972482498e-06,16
"20260227_047",2026-02-27,"DLP","TS2",2,"DLP_TS2_2",2.5,"L",332.98496,1.43966487796546e-06,16
"20260227_047",2026-02-27,"DLP","TS2",2,"DLP_TS2_2",2.5,"P",755.5724,8.41246583237211e-05,16
"20260227_048",2026-02-27,"DPT","TS2",2,"DPT_TS2_2",2.5,"D",126.71472,5.01340440596345e-06,16
"20260227_048",2026-02-27,"DPT","TS2",2,"DPT_TS2_2",2.5,"P",831.02712,7.6209538823594e-05,16
"20260227_048",2026-02-27,"DPT","TS2",2,"DPT_TS2_2",2.5,"T",739.78432,5.23519298829867e-06,16
"20260227_049",2026-02-27,"CP","TS2",3,"CP_TS2_3",2.5,"C",215.08696,6.03405353300485e-06,16
"20260227_049",2026-02-27,"CP","TS2",3,"CP_TS2_3",2.5,"P",968.814,0.00010242729401144,16
"20260227_050",2026-02-27,"CP","TS2",2,"CP_TS2_2",2.5,"C",313.30112,7.97653774998104e-06,16
"20260227_050",2026-02-27,"CP","TS2",2,"CP_TS2_2",2.5,"P",630.29296,6.10104582769064e-05,16
"20260227_051",2026-02-27,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"C",25.63,5.07527432999915e-07,16
"20260227_051",2026-02-27,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"D",171.00336,3.17999799081351e-06,16
"20260227_051",2026-02-27,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"L",59.87168,6.07129288683192e-07,16
"20260227_051",2026-02-27,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"T",1417.23648,1.03829647635244e-05,16
"20260227_052",2026-02-27,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"C",25.63,5.36450055626645e-08,16
"20260227_052",2026-02-27,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"D",444.11664,3.85115772516624e-06,16
"20260227_052",2026-02-27,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"L",165.0572,1.54868967884383e-06,16
"20260227_052",2026-02-27,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"P",521.21168,5.90012463691507e-05,16
"20260227_053",2026-02-27,"DLP","TS2",1,"DLP_TS2_1",2.5,"D",640.13488,5.17821458060274e-06,16
"20260227_053",2026-02-27,"DLP","TS2",1,"DLP_TS2_1",2.5,"L",485.53472,2.56030287209093e-06,16
"20260227_053",2026-02-27,"DLP","TS2",1,"DLP_TS2_1",2.5,"P",803.14168,9.31996765319607e-05,16
"20260227_054",2026-02-27,"LT","TS2",1,"LT_TS2_1",2.5,"L",235.18088,1.59616064101522e-06,16
"20260227_054",2026-02-27,"LT","TS2",1,"LT_TS2_1",2.5,"T",1734.84344,1.30588439364389e-05,16
"20260227_055",2026-02-27,"CDLP","TS3",3,"CDLP_TS3_3",2.5,"C",0,0,16
"20260227_055",2026-02-27,"CDLP","TS3",3,"CDLP_TS3_3",2.5,"D",374.81312,3.12984390986117e-06,16
"20260227_055",2026-02-27,"CDLP","TS3",3,"CDLP_TS3_3",2.5,"L",184.12592,1.5461469936232e-06,16
"20260227_055",2026-02-27,"CDLP","TS3",3,"CDLP_TS3_3",2.5,"P",300.3836,3.10312755968353e-05,16
"20260227_056",2026-02-27,"CDPT","TS3",2,"CDPT_TS3_2",2.5,"C",29.7638709677419,9.23236667204682e-07,16
"20260227_056",2026-02-27,"CDPT","TS3",2,"CDPT_TS3_2",2.5,"D",59.4616,6.59059875189167e-07,16
"20260227_056",2026-02-27,"CDPT","TS3",2,"CDPT_TS3_2",2.5,"P",495.1716,4.7367932504027e-05,16
"20260227_056",2026-02-27,"CDPT","TS3",2,"CDPT_TS3_2",2.5,"T",810.52312,7.06560987971374e-06,16
"20260227_057",2026-02-27,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"C",0,0,16
"20260227_057",2026-02-27,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"D",103.95528,6.93121054127553e-07,16
"20260227_057",2026-02-27,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"L",60.07672,2.58719276795337e-07,16
"20260227_057",2026-02-27,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"T",832.87248,6.08587559571958e-06,16
"20260227_058",2026-02-27,"LT","TS3",1,"LT_TS3_1",2.5,"L",185.15112,2.23947248212351e-06,16
"20260227_058",2026-02-27,"LT","TS3",1,"LT_TS3_1",2.5,"T",1744.07024,1.99227227240635e-05,16
"20260227_059",2026-02-27,"LT","TS3",3,"LT_TS3_3",2.5,"L",278.03424,3.25324475080191e-06,16
"20260227_059",2026-02-27,"LT","TS3",3,"LT_TS3_3",2.5,"T",1413.34072,1.28914675223425e-05,16
"20260227_060",2026-02-27,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"C",25.63,1.60113525219993e-06,16
"20260227_060",2026-02-27,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"D",163.62192,8.83165623249849e-07,16
"20260227_060",2026-02-27,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"L",102.10992,5.09816418383646e-07,16
"20260227_060",2026-02-27,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"T",837.38336,5.93644678433957e-06,16
"20260227_061",2026-02-27,"DLP","TS3",1,"DLP_TS3_1",2.5,"D",501.52784,4.417005757672e-06,16
"20260227_061",2026-02-27,"DLP","TS3",1,"DLP_TS3_1",2.5,"L",229.6448,1.10223454591087e-06,16
"20260227_061",2026-02-27,"DLP","TS3",1,"DLP_TS3_1",2.5,"P",585.18416,6.83489027563703e-05,16
"20260227_062",2026-02-27,"DLP","TS3",2,"DLP_TS3_2",2.5,"D",563.65496,3.69684458279695e-06,16
"20260227_062",2026-02-27,"DLP","TS3",2,"DLP_TS3_2",2.5,"L",175.3092,7.29577844474375e-07,16
"20260227_062",2026-02-27,"DLP","TS3",2,"DLP_TS3_2",2.5,"P",549.91728,5.84038382448865e-05,16
"20260227_063",2026-02-27,"DLP","TS3",3,"DLP_TS3_3",2.5,"D",714.97448,4.82042706601704e-06,16
"20260227_063",2026-02-27,"DLP","TS3",3,"DLP_TS3_3",2.5,"L",166.49248,7.59825630683808e-07,16
"20260227_063",2026-02-27,"DLP","TS3",3,"DLP_TS3_3",2.5,"P",771.15544,8.69544363252949e-05,16
"20260227_064",2026-02-27,"DPT","TS3",2,"DPT_TS3_2",2.5,"D",66.638,3.19593516224797e-07,16
"20260227_064",2026-02-27,"DPT","TS3",2,"DPT_TS3_2",2.5,"P",634.5988,6.82118071511924e-05,16
"20260227_064",2026-02-27,"DPT","TS3",2,"DPT_TS3_2",2.5,"T",980.70632,5.88136150428158e-06,16
"20260227_065",2026-02-27,"CD","TS3",2,"CD_TS3_2",2.5,"C",128.15,4.56837575667664e-06,16
"20260227_065",2026-02-27,"CD","TS3",2,"CD_TS3_2",2.5,"D",1298.10824,9.65517244513893e-06,16
"20260227_066",2026-02-27,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"C",76.89,2.50408606062167e-06,16
"20260227_066",2026-02-27,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"D",229.23472,2.12792559971987e-06,16
"20260227_066",2026-02-27,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"L",78.12024,4.33739993329486e-07,16
"20260227_066",2026-02-27,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"P",428.5336,4.20077026358446e-05,16
"20260227_067",2026-02-27,"CLT","TS3",1,"CLT_TS3_1",2.5,"C",25.63,1.69582632607984e-07,16
"20260227_067",2026-02-27,"CLT","TS3",1,"CLT_TS3_1",2.5,"L",98.62424,6.96126874860883e-07,16
"20260227_067",2026-02-27,"CLT","TS3",1,"CLT_TS3_1",2.5,"T",542.12576,3.3337645018348e-06,16
"20260227_068",2026-02-27,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"C",55.97592,1.67389102540519e-06,16
"20260227_068",2026-02-27,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"D",399.21288,2.66082226772756e-06,16
"20260227_068",2026-02-27,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"L",190.48216,1.42489605356092e-06,16
"20260227_068",2026-02-27,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"P",366.61152,3.94111842152231e-05,16
"20260227_069",2026-02-27,"PT","TS3",3,"PT_TS3_3",2.5,"P",732.40288,7.39592359585609e-05,16
"20260227_069",2026-02-27,"PT","TS3",3,"PT_TS3_3",2.5,"T",360.25528,2.02637145433284e-06,16
"20260227_070",2026-02-27,"CD","TS3",3,"CD_TS3_3",2.5,"C",28.3671844660194,2.18224340112317e-06,16
"20260227_070",2026-02-27,"CD","TS3",3,"CD_TS3_3",2.5,"D",1410.88024,1.04745928070138e-05,16
"20260227_071",2026-02-27,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"C",28.7056,8.42062597019706e-07,16
"20260227_071",2026-02-27,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"D",402.9036,3.5890890519546e-06,16
"20260227_071",2026-02-27,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"L",115.23248,9.27003232805326e-07,16
"20260227_071",2026-02-27,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"T",870.3948,6.85980593026267e-06,16
"20260227_072",2026-02-27,"DPT","TS3",3,"DPT_TS3_3",2.5,"D",114.00224,5.65953272822174e-07,16
"20260227_072",2026-02-27,"DPT","TS3",3,"DPT_TS3_3",2.5,"P",726.8668,8.51407632510947e-05,16
"20260227_072",2026-02-27,"DPT","TS3",3,"DPT_TS3_3",2.5,"T",851.9412,5.01302256970484e-06,16
"20260227_073",2026-02-27,"CLT","TS3",3,"CLT_TS3_3",2.5,"C",25.63,6.539076718208e-07,16
"20260227_073",2026-02-27,"CLT","TS3",3,"CLT_TS3_3",2.5,"L",168.95296,1.54760329422974e-06,16
"20260227_073",2026-02-27,"CLT","TS3",3,"CLT_TS3_3",2.5,"T",426.4832,2.28589329319872e-06,16
"20260227_074",2026-02-27,"CD","TS3",1,"CD_TS3_1",2.5,"C",29.93584,1.12207258698037e-06,16
"20260227_074",2026-02-27,"CD","TS3",1,"CD_TS3_1",2.5,"D",1345.88256,1.07851945254142e-05,16
"20260227_075",2026-02-27,"PT","TS3",2,"PT_TS3_2",2.5,"P",1010.8472,9.78884855001489e-05,16
"20260227_075",2026-02-27,"PT","TS3",2,"PT_TS3_2",2.5,"T",387.5256,2.31917881405551e-06,16
"20260227_076",2026-02-27,"PT","TS3",1,"PT_TS3_1",2.5,"P",1054.31568,9.2379705439808e-05,16
"20260227_076",2026-02-27,"PT","TS3",1,"PT_TS3_1",2.5,"T",338.316,1.7592575682004e-06,16
"20260227_077",2026-02-27,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"C",51.26,2.63406567189077e-06,16
"20260227_077",2026-02-27,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"D",107.646,1.00612437339665e-06,16
"20260227_077",2026-02-27,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"P",459.90472,4.77934961908377e-05,16
"20260227_077",2026-02-27,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"T",1097.16904,8.83553110614437e-06,16
"20260227_078",2026-02-27,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"C",51.26,1.44884797466364e-06,16
"20260227_078",2026-02-27,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"D",104.77544,4.66878383440389e-07,16
"20260227_078",2026-02-27,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"P",402.28848,4.89426433681058e-05,16
"20260227_078",2026-02-27,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"T",575.95736,4.93218720813032e-06,16
"20260227_079",2026-02-27,"DPT","TS3",1,"DPT_TS3_1",2.5,"D",244.81776,1.34997526884122e-06,16
"20260227_079",2026-02-27,"DPT","TS3",1,"DPT_TS3_1",2.5,"P",859.93776,9.87694757393759e-05,16
"20260227_079",2026-02-27,"DPT","TS3",1,"DPT_TS3_1",2.5,"T",1211.7864,7.95915488407359e-06,16
"20260227_080",2026-02-27,"CLT","TS3",2,"CLT_TS3_2",2.5,"C",47.56928,1.12941736977576e-06,16
"20260227_080",2026-02-27,"CLT","TS3",2,"CLT_TS3_2",2.5,"L",67.25312,2.47431755793849e-07,16
"20260227_080",2026-02-27,"CLT","TS3",2,"CLT_TS3_2",2.5,"T",301.4088,2.28226493536169e-06,16
"20260227_081",2026-02-27,"LT","TS3",2,"LT_TS3_2",2.5,"L",223.4936,2.88886748239413e-06,16
"20260227_081",2026-02-27,"LT","TS3",2,"LT_TS3_2",2.5,"T",1524.06232,1.83383142815778e-05,16
"20260227_082",2026-02-27,"PT","TS4",1,"PT_TS4_1",2.5,"P",566.9356,6.11531860428126e-05,16
"20260227_082",2026-02-27,"PT","TS4",1,"PT_TS4_1",2.5,"T",636.6492,3.44889649705561e-06,16
"20260227_083",2026-02-27,"DPT","TS4",2,"DPT_TS4_2",2.5,"D",150.90944,8.09663277146915e-07,16
"20260227_083",2026-02-27,"DPT","TS4",2,"DPT_TS4_2",2.5,"P",807.65256,7.73234977889613e-05,16
"20260227_083",2026-02-27,"DPT","TS4",2,"DPT_TS4_2",2.5,"T",1225.72912,8.81909004904179e-06,16
