"","sample_ID","day","predict_spec","temperature","nutrients","composition","biomass","richness","tot_biomass","biom_contribution"
"2779","CLP_Tmp_18_21_Nut0.75_1",44,"L","18-21 °C","0.75 g/L","CLP",0.000382905545096273,3,0.0051529878870512,0.0743074801434069
"2780","CLP_Tmp_18_21_Nut0.75_2",44,"L","18-21 °C","0.75 g/L","CLP",0,3,0.00411240846480498,0
"2781","CLP_Tmp_18_21_Nut0.75_3",44,"L","18-21 °C","0.75 g/L","CLP",0.000816870644497345,3,0.00106004950327133,0.770596695698143
"2782","DLS_Tmp_18_21_Nut0.75_1",44,"L","18-21 °C","0.75 g/L","DLS",0,3,0.00534246286875714,0
"2783","DLS_Tmp_18_21_Nut0.75_2",44,"L","18-21 °C","0.75 g/L","DLS",0,3,0.0101083953794546,0
"2784","DLS_Tmp_18_21_Nut0.75_3",44,"L","18-21 °C","0.75 g/L","DLS",0,3,0.00791303918054432,0
"2785","LP_Tmp_18_21_Nut0.75_1",44,"L","18-21 °C","0.75 g/L","LP",0,2,0.00254996544651855,0
"2786","LP_Tmp_18_21_Nut0.75_2",44,"L","18-21 °C","0.75 g/L","LP",0,2,0.0029543403429662,0
"2787","LP_Tmp_18_21_Nut0.75_3",44,"L","18-21 °C","0.75 g/L","LP",0,2,0,NA
"2788","LS_Tmp_18_21_Nut0.75_1",44,"L","18-21 °C","0.75 g/L","LS",0,2,0.0717667204430541,0
"2789","LS_Tmp_18_21_Nut0.75_2",44,"L","18-21 °C","0.75 g/L","LS",0,2,0.0499632819028975,0
"2790","LS_Tmp_18_21_Nut0.75_3",44,"L","18-21 °C","0.75 g/L","LS",0,2,0.0304607848017519,0
"2791","CDLS_Tmp_22_25_Nut0.01_1",44,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2792","CDLS_Tmp_22_25_Nut0.01_2",44,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2793","CDLS_Tmp_22_25_Nut0.01_3",44,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2794","CDL_Tmp_22_25_Nut0.01_1",44,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2795","CDL_Tmp_22_25_Nut0.01_2",44,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2796","CDL_Tmp_22_25_Nut0.01_3",44,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2797","CLPS_Tmp_22_25_Nut0.01_1",44,"L","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"2798","CLPS_Tmp_22_25_Nut0.01_2",44,"L","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"2799","CLPS_Tmp_22_25_Nut0.01_3",44,"L","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"2800","DLS_Tmp_22_25_Nut0.01_1",44,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2801","DLS_Tmp_22_25_Nut0.01_2",44,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2802","DLS_Tmp_22_25_Nut0.01_3",44,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2803","CDL_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2804","CDL_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2805","CDL_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2806","CLPS_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","CLPS",0,4,0,NA
"2807","CLPS_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","CLPS",0,4,0.00164543468926666,0
"2808","CLPS_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","CLPS",0,4,0.00112196747403588,0
"2809","DLPS_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","DLPS",0,4,0,NA
"2810","DLPS_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","DLPS",0,4,0.00179935458661601,0
"2811","DLPS_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","DLPS",0,4,0,NA
"2812","DLS_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2813","DLS_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2814","DLS_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2815","DL_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","DL",0.0034079111176611,2,0.0034079111176611,1
"2816","DL_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","DL",0.00267779438685021,2,0.00332187091561009,0.806110307979384
"2817","DL_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","DL",0.0038187850830901,2,0.00525890469229976,0.7261559785789
"2818","LS_Tmp_22_25_Nut0.35_1",44,"L","22-25 °C","0.35 g/L","LS",0,2,0.0267040675144972,0
"2819","LS_Tmp_22_25_Nut0.35_2",44,"L","22-25 °C","0.35 g/L","LS",0,2,0.014868989874901,0
"2820","LS_Tmp_22_25_Nut0.35_3",44,"L","22-25 °C","0.35 g/L","LS",0,2,0.0105345509201929,0
"2821","CDLS_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2822","CDLS_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2823","CDLS_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2824","CLPS_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","CLPS",0,4,0.00086872505251643,0
"2825","CLPS_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","CLPS",0,4,0.00276065414885256,0
"2826","CLPS_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","CLPS",0,4,0,NA
"2827","CLP_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","CLP",0,3,0.000628989686321146,0
"2828","CLP_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","CLP",0,3,0.00209993380691869,0
"2829","CLP_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","CLP",0,3,0.00264361704982614,0
"2830","DLPS_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","DLPS",0,4,0.00386912950684359,0
"2831","DLPS_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","DLPS",0,4,0.0025905339996447,0
"2832","DLPS_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","DLPS",0,4,0.00072273454541583,0
"2833","LPS_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","LPS",0,3,0.00414849042427762,0
"2834","LPS_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","LPS",0,3,0.00173823790757966,0
"2835","LPS_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","LPS",0,3,0.00773852811735216,0
"2836","LS_Tmp_22_25_Nut0.75_1",44,"L","22-25 °C","0.75 g/L","LS",0,2,0.0198351529208277,0
"2837","LS_Tmp_22_25_Nut0.75_2",44,"L","22-25 °C","0.75 g/L","LS",0,2,0.0331450739630302,0
"2838","LS_Tmp_22_25_Nut0.75_3",44,"L","22-25 °C","0.75 g/L","LS",0,2,0.0502180157025633,0
"2839","CDLS_Tmp_25_28_Nut0.01_1",44,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2840","CDLS_Tmp_25_28_Nut0.01_2",44,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2841","CDLS_Tmp_25_28_Nut0.01_3",44,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2842","CLPS_Tmp_25_28_Nut0.01_1",44,"L","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"2843","CLPS_Tmp_25_28_Nut0.01_2",44,"L","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"2844","CLPS_Tmp_25_28_Nut0.01_3",44,"L","25-28 °C","0.01 g/L","CLPS",0,4,0.000144426190182948,0
"2845","LPS_Tmp_25_28_Nut0.01_1",44,"L","25-28 °C","0.01 g/L","LPS",0,3,0,NA
"2846","LPS_Tmp_25_28_Nut0.01_2",44,"L","25-28 °C","0.01 g/L","LPS",0,3,0.00052693679940817,0
"2847","LPS_Tmp_25_28_Nut0.01_3",44,"L","25-28 °C","0.01 g/L","LPS",0,3,0,NA
"2848","CDLS_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2849","CDLS_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2850","CDLS_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2851","CLP_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","CLP",0,3,0.00438147426771936,0
"2852","CLP_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","CLP",0,3,0.00159896202652027,0
"2853","CLP_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","CLP",0,3,0.0046820023328821,0
"2854","DLPS_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"2855","DLPS_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"2856","DLPS_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"2857","DLS_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2858","DLS_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2859","DLS_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2860","DL_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","DL",0.000579465986562456,2,0.00176582056915182,0.328156776903325
"2861","DL_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","DL",0.000770866257345417,2,0.00173575608797973,0.444109781716301
"2862","DL_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","DL",0.000758387336581791,2,0.00225807169695807,0.335856181007646
"2863","LS_Tmp_25_28_Nut0.35_1",44,"L","25-28 °C","0.35 g/L","LS",0,2,0.00372543675801897,0
"2864","LS_Tmp_25_28_Nut0.35_2",44,"L","25-28 °C","0.35 g/L","LS",0,2,0.000848095860085552,0
"2865","LS_Tmp_25_28_Nut0.35_3",44,"L","25-28 °C","0.35 g/L","LS",0,2,0.000360722234353943,0
"2866","CDLP_Tmp_25_28_Nut0.75_1",44,"L","25-28 °C","0.75 g/L","CDLP",0,4,0.00105931472873091,0
"2867","CDLP_Tmp_25_28_Nut0.75_2",44,"L","25-28 °C","0.75 g/L","CDLP",0,4,0.00361585901117638,0
"2868","CDLP_Tmp_25_28_Nut0.75_3",44,"L","25-28 °C","0.75 g/L","CDLP",0,4,0.00244252134720015,0
"2869","CLS_Tmp_25_28_Nut0.75_1",44,"L","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"2870","CLS_Tmp_25_28_Nut0.75_2",44,"L","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"2871","CLS_Tmp_25_28_Nut0.75_3",44,"L","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"2872","DLPS_Tmp_25_28_Nut0.75_1",44,"L","25-28 °C","0.75 g/L","DLPS",0,4,0.00167413306175043,0
"2873","DLPS_Tmp_25_28_Nut0.75_2",44,"L","25-28 °C","0.75 g/L","DLPS",0,4,0,NA
"2874","DLPS_Tmp_25_28_Nut0.75_3",44,"L","25-28 °C","0.75 g/L","DLPS",0,4,0.00183348000148541,0
"2875","LPS_Tmp_25_28_Nut0.75_1",44,"L","25-28 °C","0.75 g/L","LPS",0,3,0.000685723599275293,0
"2876","LPS_Tmp_25_28_Nut0.75_2",44,"L","25-28 °C","0.75 g/L","LPS",0,3,0,NA
"2877","LPS_Tmp_25_28_Nut0.75_3",44,"L","25-28 °C","0.75 g/L","LPS",0,3,0.00210124530329713,0
"2878","CDLS_Tmp_18_21_Nut0.01_1",46,"L","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"2879","CDLS_Tmp_18_21_Nut0.01_2",46,"L","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"2880","CDLS_Tmp_18_21_Nut0.01_3",46,"L","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"2881","CLPS_Tmp_18_21_Nut0.01_1",46,"L","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"2882","CLPS_Tmp_18_21_Nut0.01_2",46,"L","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"2883","CLPS_Tmp_18_21_Nut0.01_3",46,"L","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"2884","CLP_Tmp_18_21_Nut0.01_1",46,"L","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"2885","CLP_Tmp_18_21_Nut0.01_2",46,"L","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"2886","CLP_Tmp_18_21_Nut0.01_3",46,"L","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"2887","CLS_Tmp_18_21_Nut0.01_1",46,"L","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"2888","CLS_Tmp_18_21_Nut0.01_2",46,"L","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"2889","CLS_Tmp_18_21_Nut0.01_3",46,"L","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"2890","CL_Tmp_18_21_Nut0.01_1",46,"L","18-21 °C","0.01 g/L","CL",0,2,0,NA
"2891","CL_Tmp_18_21_Nut0.01_2",46,"L","18-21 °C","0.01 g/L","CL",0,2,0,NA
"2892","CL_Tmp_18_21_Nut0.01_3",46,"L","18-21 °C","0.01 g/L","CL",0,2,0,NA
"2893","CDLP_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","CDLP",0,4,0.000592986741574567,0
"2894","CDLP_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","CDLP",0,4,0,NA
"2895","CDLP_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","CDLP",0,4,0.000208725320019893,0
"2896","CDLS_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"2897","CDLS_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"2898","CDLS_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"2899","CLP_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","CLP",0,3,0.00161133005699458,0
"2900","CLP_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","CLP",0,3,0,NA
"2901","CLP_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","CLP",0.000416495992167829,3,0.000416495992167829,1
"2902","DLS_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","DLS",0,3,0,NA
"2903","DLS_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","DLS",0,3,0,NA
"2904","DLS_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","DLS",0,3,0,NA
"2905","DL_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","DL",0.000804169511046483,2,0.00145251272067723,0.553640253609303
"2906","DL_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","DL",0.0040484978829796,2,0.00502284785297456,0.80601642762921
"2907","DL_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","DL",0.00188764991757645,2,0.00305251163728984,0.618392373846081
"2908","LP_Tmp_18_21_Nut0.35_1",46,"L","18-21 °C","0.35 g/L","LP",0,2,0,NA
"2909","LP_Tmp_18_21_Nut0.35_2",46,"L","18-21 °C","0.35 g/L","LP",0,2,0,NA
"2910","LP_Tmp_18_21_Nut0.35_3",46,"L","18-21 °C","0.35 g/L","LP",0,2,0,NA
"2911","CDLS_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","CDLS",0,4,0,NA
"2912","CDLS_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","CDLS",0,4,0,NA
"2913","CDLS_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","CDLS",0,4,0.00496090046683937,0
"2914","CLPS_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","CLPS",0,4,0.0016350061234303,0
"2915","CLPS_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","CLPS",0.00011298711366744,4,0.000852375318169116,0.132555590546819
"2916","CLPS_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","CLPS",0,4,0.00315621884280692,0
"2917","CLP_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","CLP",0,3,0.00506959105450403,0
"2918","CLP_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","CLP",0,3,0,NA
"2919","CLP_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","CLP",0,3,0,NA
"2920","DLS_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","DLS",0.000172540053680169,3,0.00453441959038617,0.0380511883033469
"2921","DLS_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","DLS",0.000102792761306369,3,0.00903514318898843,0.011376993054371
"2922","DLS_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","DLS",0.000106397480808038,3,0.018052940194406,0.00589363725034699
"2923","LP_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","LP",0,2,0.00182289931420905,0
"2924","LP_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","LP",0,2,0.00984204910672053,0
"2925","LP_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","LP",0.00114142876897179,2,0.00927900053538969,0.123012038270548
"2926","LS_Tmp_18_21_Nut0.75_1",46,"L","18-21 °C","0.75 g/L","LS",0,2,0.033452880951131,0
"2927","LS_Tmp_18_21_Nut0.75_2",46,"L","18-21 °C","0.75 g/L","LS",0,2,0.085583221492043,0
"2928","LS_Tmp_18_21_Nut0.75_3",46,"L","18-21 °C","0.75 g/L","LS",0,2,0.0265407826329321,0
"2929","CDLS_Tmp_22_25_Nut0.01_1",46,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2930","CDLS_Tmp_22_25_Nut0.01_2",46,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2931","CDLS_Tmp_22_25_Nut0.01_3",46,"L","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"2932","CDL_Tmp_22_25_Nut0.01_1",46,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2933","CDL_Tmp_22_25_Nut0.01_2",46,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2934","CDL_Tmp_22_25_Nut0.01_3",46,"L","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"2935","CLPS_Tmp_22_25_Nut0.01_1",46,"L","22-25 °C","0.01 g/L","CLPS",0,4,0.000364205085201406,0
"2936","CLPS_Tmp_22_25_Nut0.01_2",46,"L","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"2937","CLPS_Tmp_22_25_Nut0.01_3",46,"L","22-25 °C","0.01 g/L","CLPS",0,4,0.00233537866639573,0
"2938","DLS_Tmp_22_25_Nut0.01_1",46,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2939","DLS_Tmp_22_25_Nut0.01_2",46,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2940","DLS_Tmp_22_25_Nut0.01_3",46,"L","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"2941","CDL_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2942","CDL_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2943","CDL_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"2944","CLPS_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","CLPS",0,4,0,NA
"2945","CLPS_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","CLPS",0,4,0.000464358691924372,0
"2946","CLPS_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","CLPS",0,4,0,NA
"2947","DLPS_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","DLPS",0,4,0,NA
"2948","DLPS_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","DLPS",0,4,0.00151316414948044,0
"2949","DLPS_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","DLPS",0,4,0.00117366200521302,0
"2950","DLS_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2951","DLS_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2952","DLS_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"2953","DL_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","DL",0.00221555367921379,2,0.00221555367921379,1
"2954","DL_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","DL",0.00285341826814063,2,0.00285341826814063,1
"2955","DL_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","DL",0.00279440344117744,2,0.00364349133520613,0.766957619516159
"2956","LS_Tmp_22_25_Nut0.35_1",46,"L","22-25 °C","0.35 g/L","LS",0,2,0.0243315443919041,0
"2957","LS_Tmp_22_25_Nut0.35_2",46,"L","22-25 °C","0.35 g/L","LS",0,2,0.027658791008565,0
"2958","LS_Tmp_22_25_Nut0.35_3",46,"L","22-25 °C","0.35 g/L","LS",0,2,0.0181075674692834,0
"2959","CDLS_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2960","CDLS_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2961","CDLS_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"2962","CLPS_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","CLPS",0,4,0.000426037062690985,0
"2963","CLPS_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","CLPS",0,4,0,NA
"2964","CLPS_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","CLPS",0,4,0,NA
"2965","CLP_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","CLP",0,3,0,NA
"2966","CLP_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","CLP",0,3,0,NA
"2967","CLP_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","CLP",0,3,0.00827340582030896,0
"2968","DLPS_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","DLPS",0,4,0,NA
"2969","DLPS_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","DLPS",0,4,0.000434932977497714,0
"2970","DLPS_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","DLPS",0,4,0,NA
"2971","LPS_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","LPS",0,3,0,NA
"2972","LPS_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","LPS",0,3,0,NA
"2973","LPS_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","LPS",0,3,0,NA
"2974","LS_Tmp_22_25_Nut0.75_1",46,"L","22-25 °C","0.75 g/L","LS",0,2,0.0210928816774876,0
"2975","LS_Tmp_22_25_Nut0.75_2",46,"L","22-25 °C","0.75 g/L","LS",0,2,0.0323723740669288,0
"2976","LS_Tmp_22_25_Nut0.75_3",46,"L","22-25 °C","0.75 g/L","LS",0,2,0.028067688989402,0
"2977","CDLS_Tmp_25_28_Nut0.01_1",46,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2978","CDLS_Tmp_25_28_Nut0.01_2",46,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2979","CDLS_Tmp_25_28_Nut0.01_3",46,"L","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"2980","CLPS_Tmp_25_28_Nut0.01_1",46,"L","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"2981","CLPS_Tmp_25_28_Nut0.01_2",46,"L","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"2982","CLPS_Tmp_25_28_Nut0.01_3",46,"L","25-28 °C","0.01 g/L","CLPS",0,4,0.000235800199712794,0
"2983","LPS_Tmp_25_28_Nut0.01_1",46,"L","25-28 °C","0.01 g/L","LPS",0,3,0,NA
"2984","LPS_Tmp_25_28_Nut0.01_2",46,"L","25-28 °C","0.01 g/L","LPS",0,3,0,NA
"2985","LPS_Tmp_25_28_Nut0.01_3",46,"L","25-28 °C","0.01 g/L","LPS",0,3,0,NA
"2986","CDLS_Tmp_25_28_Nut0.35_1",46,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2987","CDLS_Tmp_25_28_Nut0.35_2",46,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2988","CDLS_Tmp_25_28_Nut0.35_3",46,"L","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"2989","CLP_Tmp_25_28_Nut0.35_1",46,"L","25-28 °C","0.35 g/L","CLP",0,3,0,NA
"2990","CLP_Tmp_25_28_Nut0.35_2",46,"L","25-28 °C","0.35 g/L","CLP",0,3,0.00160764125544649,0
"2991","CLP_Tmp_25_28_Nut0.35_3",46,"L","25-28 °C","0.35 g/L","CLP",0,3,0.00183369437121563,0
"2992","DLPS_Tmp_25_28_Nut0.35_1",46,"L","25-28 °C","0.35 g/L","DLPS",0,4,0.000496153617345508,0
"2993","DLPS_Tmp_25_28_Nut0.35_2",46,"L","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"2994","DLPS_Tmp_25_28_Nut0.35_3",46,"L","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"2995","DLS_Tmp_25_28_Nut0.35_1",46,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2996","DLS_Tmp_25_28_Nut0.35_2",46,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2997","DLS_Tmp_25_28_Nut0.35_3",46,"L","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"2998","DL_Tmp_25_28_Nut0.35_1",46,"L","25-28 °C","0.35 g/L","DL",0.000481415132975039,2,0.00154611555075198,0.31137073341051
